onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
1686.484375	0	stim-adapt	100	1726960	5.109	1.7973	1.134	1.9923	i	1
1692.7353515625	0	hit	101	1733361	5.109	1.7973	1.134	1.9923	i	1
1693.2431640625	0	conf	200	1733881	5.109	1.7973	1.134	1.9923	i	1
1695.0400390625	0	conf-resp	201	1735721	5.109	1.7973	1.134	1.9923	i	1
1696.31640625	0	stim-adapt	100	1737028	0.41553	2.005	1.1088	0.70907	t	1
1699.158203125	0	hit	101	1739938	0.41553	2.005	1.1088	0.70907	t	1
1699.6689453125	0	conf	200	1740461	0.41553	2.005	1.1088	0.70907	t	1
1701.673828125	0	conf-resp	201	1742514	0.41553	2.005	1.1088	0.70907	t	1
1704.1845703125	0	stim-adapt	100	1745085	0.3688	1.7685	1.0836	1.9425	h	1
1705.7275390625	0	miss	102	1746665	0.3688	1.7685	1.0836	1.9425	h	1
1706.23828125	0	conf	200	1747188	0.3688	1.7685	1.0836	1.9425	h	1
1708.0078125	0	conf-resp	201	1749000	0.3688	1.7685	1.0836	1.9425	h	1
1709.26953125	0	stim-adapt	100	1750292	0.36996	1.1929	1.1088	0.6929	i	0.64
1712.0615234375	0	hit	101	1753151	0.36996	1.1929	1.1088	0.6929	i	0.64
1712.580078125	0	conf	200	1753682	0.36996	1.1929	1.1088	0.6929	i	0.64
1713.7744140625	0	conf-resp	201	1754905	0.36996	1.1929	1.1088	0.6929	i	0.64
1716.1162109375	0	stim-adapt	100	1757303	0.47472	2.1262	1.0836	1.7731	t	1
1717.953125	0	hit	101	1759184	0.47472	2.1262	1.0836	1.7731	t	1
1718.4638671875	0	conf	200	1759707	0.47472	2.1262	1.0836	1.7731	t	1
1720.5908203125	0	conf-resp	201	1761885	0.47472	2.1262	1.0836	1.7731	t	1
1722.06640625	0	stim-adapt	100	1763396	0.89923	1.2569	1.0584	0.90939	m	0.7
1725.173828125	0	miss	102	1766578	0.89923	1.2569	1.0584	0.90939	m	0.7
1725.6826171875	0	conf	200	1767099	0.89923	1.2569	1.0584	0.90939	m	0.7
1726.939453125	0	conf-resp	201	1768386	0.89923	1.2569	1.0584	0.90939	m	0.7
1728.3349609375	0	stim-adapt	100	1769815	0.32799	1.6113	1.0836	0.82685	i	0.82
1730.9521484375	0	hit	101	1772495	0.32799	1.6113	1.0836	0.82685	i	0.82
1731.4619140625	0	conf	200	1773017	0.32799	1.6113	1.0836	0.82685	i	0.82
1733.0732421875	0	conf-resp	201	1774667	0.32799	1.6113	1.0836	0.82685	i	0.82
1734.078125	0	stim-adapt	100	1775696	0.59436	1.8636	1.0584	0.43546	s	1
1737.3515625	0	hit	101	1779048	0.59436	1.8636	1.0584	0.43546	s	1
1737.8603515625	0	conf	200	1779569	0.59436	1.8636	1.0584	0.43546	s	1
1739.72265625	0	conf-resp	201	1781476	0.59436	1.8636	1.0584	0.43546	s	1
1740.5419921875	0	stim-adapt	100	1782315	0.38499	1.6835	1.0332	0.25131	s	0.97
1743.814453125	0	cr	104	1785666	0.38499	1.6835	1.0332	0.25131	s	0.97
1744.3232421875	0	conf	200	1786187	0.38499	1.6835	1.0332	0.25131	s	0.97
1746.0078125	0	conf-resp	201	1787912	0.38499	1.6835	1.0332	0.25131	s	0.97
1747.193359375	0	stim-adapt	100	1789126	0.35316	1.7862	1.0332	0.61783	m	1
1750.044921875	0	hit	101	1792046	0.35316	1.7862	1.0332	0.61783	m	1
1750.5537109375	0	conf	200	1792567	0.35316	1.7862	1.0332	0.61783	m	1
1752.3388671875	0	conf-resp	201	1794395	0.35316	1.7862	1.0332	0.61783	m	1
1754.361328125	0	stim-adapt	100	1796466	0.42051	0.95822	1.008	1.4522	i	0.59
1756.466796875	0	miss	102	1798622	0.42051	0.95822	1.008	1.4522	i	0.59
1756.9814453125	0	conf	200	1799149	0.42051	0.95822	1.008	1.4522	i	0.59
1757.939453125	0	conf-resp	201	1800130	0.42051	0.95822	1.008	1.4522	i	0.59
1760.0732421875	0	stim-adapt	100	1802315	0.35704	1.2612	1.0332	1.5657	s	0.61
1761.9833984375	0	hit	101	1804271	0.35704	1.2612	1.0332	1.5657	s	0.61
1762.4951171875	0	conf	200	1804795	0.35704	1.2612	1.0332	1.5657	s	0.61
1763.7568359375	0	conf-resp	201	1806087	0.35704	1.2612	1.0332	1.5657	s	0.61
1765.7109375	0	stim-adapt	100	1808088	0.27654	1.5089	1.008	1.3876	s	0.5
1767.720703125	0	miss	102	1810146	0.27654	1.5089	1.008	1.3876	s	0.5
1768.2294921875	0	conf	200	1810667	0.27654	1.5089	1.008	1.3876	s	0.5
1769.740234375	0	conf-resp	201	1812214	0.27654	1.5089	1.008	1.3876	s	0.5
1770.3271484375	0	stim-adapt	100	1812815	0.39154	1.2141	1.0332	0.019605	m	0.61
1773.814453125	0	cr	104	1816386	0.39154	1.2141	1.0332	0.019605	m	0.61
1774.326171875	0	conf	200	1816910	0.39154	1.2141	1.0332	0.019605	m	0.61
1775.5400390625	0	conf-resp	201	1818153	0.39154	1.2141	1.0332	0.019605	m	0.61
1777.7978515625	0	stim-adapt	100	1820465	0.36302	1.5056	1.0332	1.6864	i	0.5
1779.6025390625	0	miss	102	1822313	0.36302	1.5056	1.0332	1.6864	i	0.5
1780.1171875	0	conf	200	1822840	0.36302	1.5056	1.0332	1.6864	i	0.5
1781.623046875	0	conf-resp	201	1824382	0.36302	1.5056	1.0332	1.6864	i	0.5
1784.03515625	0	stim-adapt	100	1826852	0.40718	1.232	1.0584	1.8447	s	0.6
1785.732421875	0	miss	102	1828590	0.40718	1.232	1.0584	1.8447	s	0.6
1786.2412109375	0	conf	200	1829111	0.40718	1.232	1.0584	1.8447	s	0.6
1787.47265625	0	conf-resp	201	1830372	0.40718	1.232	1.0584	1.8447	s	0.6
1789.58203125	0	stim-adapt	100	1832532	0.37466	1.1309	1.0836	1.5419	s	0.59
1791.533203125	0	miss	102	1834530	0.37466	1.1309	1.0836	1.5419	s	0.59
1792.0419921875	0	conf	200	1835051	0.37466	1.1309	1.0836	1.5419	s	0.59
1793.1728515625	0	conf-resp	201	1836209	0.37466	1.1309	1.0836	1.5419	s	0.59
1793.826171875	0	stim-adapt	100	1836878	0.53466	1.5352	1.1088	0.08532	h	0.5
1797.39453125	0	miss	102	1840532	0.53466	1.5352	1.1088	0.08532	h	0.5
1797.904296875	0	conf	200	1841054	0.53466	1.5352	1.1088	0.08532	h	0.5
1799.439453125	0	conf-resp	201	1842626	0.53466	1.5352	1.1088	0.08532	h	0.5
1800.76171875	0	stim-adapt	100	1843980	0.47991	2.3247	1.134	0.75637	i	0.64
1803.6201171875	0	cr	104	1846907	0.47991	2.3247	1.134	0.75637	i	0.64
1804.1318359375	0	conf	200	1847431	0.47991	2.3247	1.134	0.75637	i	0.64
1806.455078125	0	conf-resp	201	1849810	0.47991	2.3247	1.134	0.75637	i	0.64
1808.4326171875	0	stim-adapt	100	1851835	1.3096	0.92344	1.134	1.4087	t	0.5
1811.4697265625	0	hit	101	1854945	1.3096	0.92344	1.134	1.4087	t	0.5
1811.982421875	0	conf	200	1855470	1.3096	0.92344	1.134	1.4087	t	0.5
1812.90625	0	conf-resp	201	1856416	1.3096	0.92344	1.134	1.4087	t	0.5
1814.9326171875	0	stim-adapt	100	1858491	0.39971	1.2205	1.1088	1.459	h	0.68
1817.0087890625	0	miss	102	1860617	0.39971	1.2205	1.1088	1.459	h	0.68
1817.517578125	0	conf	200	1861138	0.39971	1.2205	1.1088	1.459	h	0.68
1818.73828125	0	conf-resp	201	1862388	0.39971	1.2205	1.1088	1.459	h	0.68
1819.7568359375	0	stim-adapt	100	1863431	0.37537	1.6092	1.134	0.44855	i	0.85
1822.8203125	0	hit	101	1866568	0.37537	1.6092	1.134	0.44855	i	0.85
1823.330078125	0	conf	200	1867090	0.37537	1.6092	1.134	0.44855	i	0.85
1824.939453125	0	conf-resp	201	1868738	0.37537	1.6092	1.134	0.44855	i	0.85
1826.0439453125	0	stim-adapt	100	1869869	0.32771	1.0344	1.1088	0.53811	t	0.63
1828.9521484375	0	hit	101	1872847	0.32771	1.0344	1.1088	0.53811	t	0.63
1829.470703125	0	conf	200	1873378	0.32771	1.0344	1.1088	0.53811	t	0.63
1830.5048828125	0	conf-resp	201	1874437	0.32771	1.0344	1.1088	0.53811	t	0.63
1832.4208984375	0	stim-adapt	100	1876399	0.74287	1.1779	1.0836	1.3461	h	0.66
1834.9501953125	0	cr	104	1878989	0.74287	1.1779	1.0836	1.3461	h	0.66
1835.4609375	0	conf	200	1879512	0.74287	1.1779	1.0836	1.3461	h	0.66
1836.638671875	0	conf-resp	201	1880718	0.74287	1.1779	1.0836	1.3461	h	0.66
1838.1630859375	0	stim-adapt	100	1882279	0.38409	1.0065	1.0836	0.95498	i	0.62
1840.732421875	0	miss	102	1884910	0.38409	1.0065	1.0836	0.95498	i	0.62
1841.248046875	0	conf	200	1885438	0.38409	1.0065	1.0836	0.95498	i	0.62
1842.255859375	0	conf-resp	201	1886470	0.38409	1.0065	1.0836	0.95498	i	0.62
1844.0712890625	0	stim-adapt	100	1888329	0.25634	0.99981	1.1088	1.2474	t	0.64
1846.2138671875	0	cr	104	1890523	0.25634	0.99981	1.1088	1.2474	t	0.64
1846.72265625	0	conf	200	1891044	0.25634	0.99981	1.1088	1.2474	t	0.64
1847.72265625	0	conf-resp	201	1892068	0.25634	0.99981	1.1088	1.2474	t	0.64
1848.7607421875	0	stim-adapt	100	1893131	0.30464	1.1682	1.1088	0.47289	m	0.5
1851.7119140625	0	miss	102	1896153	0.30464	1.1682	1.1088	0.47289	m	0.5
1852.220703125	0	conf	200	1896674	0.30464	1.1682	1.1088	0.47289	m	0.5
1853.388671875	0	conf-resp	201	1897870	0.30464	1.1682	1.1088	0.47289	m	0.5
1854.3125	0	stim-adapt	100	1898816	0.3415	3.2461	1.134	0.35425	i	0.82
1857.439453125	0	miss	102	1902018	0.3415	3.2461	1.134	0.35425	i	0.82
1857.95703125	0	conf	200	1902548	0.3415	3.2461	1.134	0.35425	i	0.82
1861.205078125	0	conf-resp	201	1905874	0.3415	3.2461	1.134	0.35425	i	0.82
1863.4384765625	0	stim-adapt	100	1908161	0.46002	1.9124	1.1592	1.6593	s	0.88
1865.365234375	0	miss	102	1910134	0.46002	1.9124	1.1592	1.6593	s	0.88
1865.8759765625	0	conf	200	1910657	0.46002	1.9124	1.1592	1.6593	s	0.88
1867.7890625	0	conf-resp	201	1912616	0.46002	1.9124	1.1592	1.6593	s	0.88
1869.8916015625	0	stim-adapt	100	1914769	0.30418	1.4188	1.1844	1.5338	s	0.5
1871.7763671875	0	hit	101	1916699	0.30418	1.4188	1.1844	1.5338	s	0.5
1872.28515625	0	conf	200	1917220	0.30418	1.4188	1.1844	1.5338	s	0.5
1873.705078125	0	conf-resp	201	1918674	0.30418	1.4188	1.1844	1.5338	s	0.5
1876.1513671875	0	stim-adapt	100	1921179	0.29337	1.1262	1.1592	1.869	h	0.8
1877.7197265625	0	cr	104	1922785	0.29337	1.1262	1.1592	1.869	h	0.8
1878.2275390625	0	conf	200	1923305	0.29337	1.1262	1.1592	1.869	h	0.8
1879.3544921875	0	conf-resp	201	1924459	0.29337	1.1262	1.1592	1.869	h	0.8
1880.1396484375	0	stim-adapt	100	1925263	0.29869	1.0582	1.1592	0.21578	i	0.76
1883.337890625	0	hit	101	1928538	0.29869	1.0582	1.1592	0.21578	i	0.76
1883.8466796875	0	conf	200	1929059	0.29869	1.0582	1.1592	0.21578	i	0.76
1884.9052734375	0	conf-resp	201	1930143	0.29869	1.0582	1.1592	0.21578	i	0.76
1885.8359375	0	stim-adapt	100	1931096	0.42996	1.4404	1.134	0.36446	t	0.86
1889.021484375	0	miss	102	1934358	0.42996	1.4404	1.134	0.36446	t	0.86
1889.5302734375	0	conf	200	1934879	0.42996	1.4404	1.134	0.36446	t	0.86
1890.970703125	0	conf-resp	201	1936354	0.42996	1.4404	1.134	0.36446	t	0.86
1891.73828125	0	stim-adapt	100	1937140	0.50513	1.4326	1.1592	0.19819	c	0.82
1895.177734375	0	hit	101	1940662	0.50513	1.4326	1.1592	0.19819	c	0.82
1895.6884765625	0	conf	200	1941185	0.50513	1.4326	1.1592	0.19819	c	0.82
1897.1201171875	0	conf-resp	201	1942651	0.50513	1.4326	1.1592	0.19819	c	0.82
1898.67578125	0	stim-adapt	100	1944244	0.31148	1.3105	1.134	0.97953	r	0.82
1901.1337890625	0	miss	102	1946761	0.31148	1.3105	1.134	0.97953	r	0.82
1901.642578125	0	conf	200	1947282	0.31148	1.3105	1.134	0.97953	r	0.82
1902.955078125	0	conf-resp	201	1948626	0.31148	1.3105	1.134	0.97953	r	0.82
1903.908203125	0	stim-adapt	100	1949602	0.7876	1.3278	1.1592	0.38649	e	0.9
1907.4423828125	0	miss	102	1953221	0.7876	1.3278	1.1592	0.38649	e	0.9
1907.958984375	0	conf	200	1953750	0.7876	1.3278	1.1592	0.38649	e	0.9
1909.2880859375	0	conf-resp	201	1955111	0.7876	1.3278	1.1592	0.38649	e	0.9
1911.6484375	0	stim-adapt	100	1957528	0.42483	1.2162	1.1844	1.7918	j	0.87
1913.4130859375	0	miss	102	1959335	0.42483	1.2162	1.1844	1.7918	j	0.87
1913.921875	0	conf	200	1959856	0.42483	1.2162	1.1844	1.7918	j	0.87
1915.1376953125	0	conf-resp	201	1961101	0.42483	1.2162	1.1844	1.7918	j	0.87
1915.9033203125	0	stim-adapt	100	1961885	0.33901	1.6012	1.2096	0.19818	h	0.83
1919.16015625	0	miss	102	1965220	0.33901	1.6012	1.2096	0.19818	h	0.83
1919.669921875	0	conf	200	1965742	0.33901	1.6012	1.2096	0.19818	h	0.83
1921.271484375	0	conf-resp	201	1967382	0.33901	1.6012	1.2096	0.19818	h	0.83
1921.92578125	0	stim-adapt	100	1968052	1.2106	1.4263	1.2348	0.088331	i	0.5
1926.1650390625	0	hit	101	1972393	1.2106	1.4263	1.2348	0.088331	i	0.5
1926.67578125	0	conf	200	1972916	1.2106	1.4263	1.2348	0.088331	i	0.5
1928.1044921875	0	conf-resp	201	1974379	1.2106	1.4263	1.2348	0.088331	i	0.5
1973.4609375	0	stim-adapt	100	2020824	0.39825	2.1074	1.2096	0.71374	t	1
1976.267578125	0	hit	101	2023698	0.39825	2.1074	1.2096	0.71374	t	1
1976.779296875	0	conf	200	2024222	0.39825	2.1074	1.2096	0.71374	t	1
1978.8857421875	0	conf-resp	201	2026379	0.39825	2.1074	1.2096	0.71374	t	1
1980.779296875	0	stim-adapt	100	2028318	0.39245	1.8647	1.1844	1.3253	h	1
1982.962890625	0	hit	101	2030554	0.39245	1.8647	1.1844	1.3253	h	1
1983.470703125	0	conf	200	2031074	0.39245	1.8647	1.1844	1.3253	h	1
1985.3369140625	0	conf-resp	201	2032985	0.39245	1.8647	1.1844	1.3253	h	1
1986.46875	0	stim-adapt	100	2034144	0.32376	1.8802	1.1592	0.563	i	1
1989.36328125	0	hit	101	2037108	0.32376	1.8802	1.1592	0.563	i	1
1989.873046875	0	conf	200	2037630	0.32376	1.8802	1.1592	0.563	i	1
1991.75390625	0	conf-resp	201	2039556	0.32376	1.8802	1.1592	0.563	i	1
1992.783203125	0	stim-adapt	100	2040610	0.40347	2.0198	1.134	0.46077	t	1
1995.8583984375	0	hit	101	2043759	0.40347	2.0198	1.134	0.46077	t	1
1996.3671875	0	conf	200	2044280	0.40347	2.0198	1.134	0.46077	t	1
1998.3857421875	0	conf-resp	201	2046347	0.40347	2.0198	1.134	0.46077	t	1
2000.380859375	0	stim-adapt	100	2048390	1.6308	1.8525	1.1088	1.4223	h	1
2003.724609375	0	hit	101	2051814	1.6308	1.8525	1.1088	1.4223	h	1
2004.2333984375	0	conf	200	2052335	1.6308	1.8525	1.1088	1.4223	h	1
2006.0869140625	0	conf-resp	201	2054233	1.6308	1.8525	1.1088	1.4223	h	1
2007.9111328125	0	stim-adapt	100	2056101	0.67995	2.3589	1.0836	1.2491	i	1
2010.466796875	0	hit	101	2058718	0.67995	2.3589	1.0836	1.2491	i	1
2010.9775390625	0	conf	200	2059241	0.67995	2.3589	1.0836	1.2491	i	1
2013.3369140625	0	conf-resp	201	2061657	0.67995	2.3589	1.0836	1.2491	i	1
2015.0859375	0	stim-adapt	100	2063448	0.77389	2.7303	1.0584	1.1812	t	0.6
2017.8125	0	fa	103	2066240	0.77389	2.7303	1.0584	1.1812	t	0.6
2018.3212890625	0	conf	200	2066761	0.77389	2.7303	1.0584	1.1812	t	0.6
2021.0537109375	0	conf-resp	201	2069559	0.77389	2.7303	1.0584	1.1812	t	0.6
2022.939453125	0	stim-adapt	100	2071490	0.48885	0.96908	1.0584	1.3209	h	0.62
2025.25390625	0	hit	101	2073860	0.48885	0.96908	1.0584	1.3209	h	0.62
2025.7666015625	0	conf	200	2074385	0.48885	0.96908	1.0584	1.3209	h	0.62
2026.736328125	0	conf-resp	201	2075378	0.48885	0.96908	1.0584	1.3209	h	0.62
2027.3984375	0	stim-adapt	100	2076056	0.91707	1.0162	1.0332	0.095109	i	0.5
2031.359375	0	miss	102	2080112	0.91707	1.0162	1.0332	0.095109	i	0.5
2031.8701171875	0	conf	200	2080635	0.91707	1.0162	1.0332	0.095109	i	0.5
2032.8857421875	0	conf-resp	201	2081675	0.91707	1.0162	1.0332	0.095109	i	0.5
2034.1513671875	0	stim-adapt	100	2082971	0.42942	2.9081	1.0584	0.69757	t	0.62
2037.0185546875	0	cr	104	2085907	0.42942	2.9081	1.0584	0.69757	t	0.62
2037.5263671875	0	conf	200	2086427	0.42942	2.9081	1.0584	0.69757	t	0.62
2040.435546875	0	conf-resp	201	2089406	0.42942	2.9081	1.0584	0.69757	t	0.62
2041.9052734375	0	stim-adapt	100	2090911	0.53236	1.9067	1.0584	0.90268	c	1
2044.6708984375	0	hit	101	2093743	0.53236	1.9067	1.0584	0.90268	c	1
2045.1787109375	0	conf	200	2094263	0.53236	1.9067	1.0584	0.90268	c	1
2047.0859375	0	conf-resp	201	2096216	0.53236	1.9067	1.0584	0.90268	c	1
2048.1337890625	0	stim-adapt	100	2097289	0.56675	2.0207	1.0332	0.48181	r	1
2051.3564453125	0	hit	101	2100589	0.56675	2.0207	1.0332	0.48181	r	1
2051.865234375	0	conf	200	2101110	0.56675	2.0207	1.0332	0.48181	r	1
2053.8857421875	0	conf-resp	201	2103179	0.56675	2.0207	1.0332	0.48181	r	1
2055.8837890625	0	stim-adapt	100	2105225	0.30188	1.8554	1.008	1.4301	e	1
2057.8876953125	0	hit	101	2107277	0.30188	1.8554	1.008	1.4301	e	1
2058.3955078125	0	conf	200	2107797	0.30188	1.8554	1.008	1.4301	e	1
2060.2529296875	0	conf-resp	201	2109699	0.30188	1.8554	1.008	1.4301	e	1
2062.53125	0	stim-adapt	100	2112032	0.54977	1.5744	0.9828	1.7124	j	1
2064.486328125	0	hit	101	2114034	0.54977	1.5744	0.9828	1.7124	j	1
2064.9931640625	0	conf	200	2114553	0.54977	1.5744	0.9828	1.7124	j	1
2066.5693359375	0	conf-resp	201	2116167	0.54977	1.5744	0.9828	1.7124	j	1
2067.701171875	0	stim-adapt	100	2117326	0.33707	1.5704	0.9576	0.56302	h	1
2070.6171875	0	hit	101	2120312	0.33707	1.5704	0.9576	0.56302	h	1
2071.130859375	0	conf	200	2120838	0.33707	1.5704	0.9576	0.56302	h	1
2072.7021484375	0	conf-resp	201	2122447	0.33707	1.5704	0.9576	0.56302	h	1
2074.7314453125	0	stim-adapt	100	2124525	0.60242	1.0687	0.9324	1.4621	i	0.5
2077.005859375	0	fa	103	2126854	0.60242	1.0687	0.9324	1.4621	i	0.5
2077.5166015625	0	conf	200	2127377	0.60242	1.0687	0.9324	1.4621	i	0.5
2078.5849609375	0	conf-resp	201	2128471	0.60242	1.0687	0.9324	1.4621	i	0.5
2079.4287109375	0	stim-adapt	100	2129335	0.83658	2.004	0.9324	0.27553	t	0.76
2083.123046875	0	cr	104	2133118	0.83658	2.004	0.9324	0.27553	t	0.76
2083.6318359375	0	conf	200	2133639	0.83658	2.004	0.9324	0.27553	t	0.76
2085.634765625	0	conf-resp	201	2135690	0.83658	2.004	0.9324	0.27553	t	0.76
2087.8759765625	0	stim-adapt	100	2137985	0.56211	1.5092	0.9324	1.6734	h	0.75
2089.8984375	0	miss	102	2140056	0.56211	1.5092	0.9324	1.6734	h	0.75
2090.4091796875	0	conf	200	2140579	0.56211	1.5092	0.9324	1.6734	h	0.75
2091.91796875	0	conf-resp	201	2142124	0.56211	1.5092	0.9324	1.6734	h	0.75
2092.7626953125	0	stim-adapt	100	2142989	0.32279	1.5384	0.9576	0.2772	i	0.98
2095.9462890625	0	hit	101	2146249	0.32279	1.5384	0.9576	0.2772	i	0.98
2096.4619140625	0	conf	200	2146777	0.32279	1.5384	0.9576	0.2772	i	0.98
2098.001953125	0	conf-resp	201	2148354	0.32279	1.5384	0.9576	0.2772	i	0.98
2099.75390625	0	stim-adapt	100	2150148	0.89166	1.6157	0.9324	1.1764	t	0.92
2102.59375	0	hit	101	2153056	0.89166	1.6157	0.9324	1.1764	t	0.92
2103.1025390625	0	conf	200	2153577	0.89166	1.6157	0.9324	1.1764	t	0.92
2104.71875	0	conf-resp	201	2155232	0.89166	1.6157	0.9324	1.1764	t	0.92
2106.01953125	0	stim-adapt	100	2156564	0.44259	1.7297	0.9072	0.73231	h	0.99
2108.845703125	0	hit	101	2159458	0.44259	1.7297	0.9072	0.73231	h	0.99
2109.353515625	0	conf	200	2159978	0.44259	1.7297	0.9072	0.73231	h	0.99
2111.0849609375	0	conf-resp	201	2161751	0.44259	1.7297	0.9072	0.73231	h	0.99
2113.265625	0	stim-adapt	100	2163984	0.9197	1.5091	0.882	1.6135	i	0.62
2115.7099609375	0	miss	102	2166487	0.9197	1.5091	0.882	1.6135	i	0.62
2116.224609375	0	conf	200	2167014	0.9197	1.5091	0.882	1.6135	i	0.62
2117.734375	0	conf-resp	201	2168560	0.9197	1.5091	0.882	1.6135	i	0.62
2119.3095703125	0	stim-adapt	100	2170173	0.42045	1.4178	0.9072	1.0076	t	0.79
2121.841796875	0	miss	102	2172766	0.42045	1.4178	0.9072	1.0076	t	0.79
2122.3505859375	0	conf	200	2173287	0.42045	1.4178	0.9072	1.0076	t	0.79
2123.767578125	0	conf-resp	201	2174738	0.42045	1.4178	0.9072	1.0076	t	0.79
2125.314453125	0	stim-adapt	100	2176322	0.51257	1.3447	0.9324	0.97919	c	0.73
2127.9638671875	0	miss	102	2179035	0.51257	1.3447	0.9324	0.97919	c	0.73
2128.47265625	0	conf	200	2179556	0.51257	1.3447	0.9324	0.97919	c	0.73
2129.818359375	0	conf-resp	201	2180934	0.51257	1.3447	0.9324	0.97919	c	0.73
2132.140625	0	stim-adapt	100	2183312	0.51169	1.8031	0.9576	1.7541	r	0.73
2134.03515625	0	miss	102	2185252	0.51169	1.8031	0.9576	1.7541	r	0.73
2134.5478515625	0	conf	200	2185777	0.51169	1.8031	0.9576	1.7541	r	0.73
2136.3505859375	0	conf-resp	201	2187623	0.51169	1.8031	0.9576	1.7541	r	0.73
2137.6240234375	0	stim-adapt	100	2188927	0.33643	1.734	0.9828	0.70628	e	0.94
2140.3916015625	0	cr	104	2191761	0.33643	1.734	0.9828	0.70628	e	0.94
2140.8994140625	0	conf	200	2192281	0.33643	1.734	0.9828	0.70628	e	0.94
2142.6337890625	0	conf-resp	201	2194057	0.33643	1.734	0.9828	0.70628	e	0.94
2144.1005859375	0	stim-adapt	100	2195559	0.36107	3.4925	0.9828	0.89889	j	0.62
2146.6962890625	0	hit	101	2198217	0.36107	3.4925	0.9828	0.89889	j	0.62
2147.208984375	0	conf	200	2198742	0.36107	3.4925	0.9828	0.89889	j	0.62
2150.701171875	0	conf-resp	201	2202318	0.36107	3.4925	0.9828	0.89889	j	0.62
2153.1962890625	0	stim-adapt	100	2204873	0.34101	1.4512	0.9576	1.9271	h	0.82
2154.748046875	0	miss	102	2206462	0.34101	1.4512	0.9576	1.9271	h	0.82
2155.265625	0	conf	200	2206992	0.34101	1.4512	0.9576	1.9271	h	0.82
2156.7177734375	0	conf-resp	201	2208479	0.34101	1.4512	0.9576	1.9271	h	0.82
2157.3681640625	0	stim-adapt	100	2209145	0.41496	0.83695	0.9828	0.084596	i	0.5
2160.84375	0	hit	101	2212704	0.41496	0.83695	0.9828	0.084596	i	0.5
2161.361328125	0	conf	200	2213234	0.41496	0.83695	0.9828	0.084596	i	0.5
2162.201171875	0	conf-resp	201	2214094	0.41496	0.83695	0.9828	0.084596	i	0.5
2164.7138671875	0	stim-adapt	100	2216667	0.71318	1.1947	0.9576	1.9459	t	0.82
2166.5966796875	0	miss	102	2218595	0.71318	1.1947	0.9576	1.9459	t	0.82
2167.1064453125	0	conf	200	2219117	0.71318	1.1947	0.9576	1.9459	t	0.82
2168.30078125	0	conf-resp	201	2220340	0.71318	1.1947	0.9576	1.9459	t	0.82
2169.248046875	0	stim-adapt	100	2221310	0.71722	1.2303	0.9828	0.37841	c	0.85
2172.701171875	0	miss	102	2224846	0.71722	1.2303	0.9828	0.37841	c	0.85
2173.2197265625	0	conf	200	2225377	0.71722	1.2303	0.9828	0.37841	c	0.85
2174.4501953125	0	conf-resp	201	2226637	0.71722	1.2303	0.9828	0.37841	c	0.85
2176.3515625	0	stim-adapt	100	2228584	2.3065	1.3467	1.008	1.3342	r	0.83
2180.4443359375	0	miss	102	2232775	2.3065	1.3467	1.008	1.3342	r	0.83
2180.953125	0	conf	200	2233296	2.3065	1.3467	1.008	1.3342	r	0.83
2182.30078125	0	conf-resp	201	2234676	2.3065	1.3467	1.008	1.3342	r	0.83
2184.0400390625	0	stim-adapt	100	2236457	0.46582	1.5382	1.0332	1.1729	e	0.7
2186.4794921875	0	miss	102	2238955	0.46582	1.5382	1.0332	1.1729	e	0.7
2186.9951171875	0	conf	200	2239483	0.46582	1.5382	1.0332	1.1729	e	0.7
2188.533203125	0	conf-resp	201	2241058	0.46582	1.5382	1.0332	1.1729	e	0.7
2190.451171875	0	stim-adapt	100	2243022	0.33805	1.6358	1.0584	1.3502	j	0.83
2192.5556640625	0	miss	102	2245177	0.33805	1.6358	1.0584	1.3502	j	0.83
2193.064453125	0	conf	200	2245698	0.33805	1.6358	1.0584	1.3502	j	0.83
2194.7001953125	0	conf-resp	201	2247373	0.33805	1.6358	1.0584	1.3502	j	0.83
2195.990234375	0	stim-adapt	100	2248694	0.42264	1.2615	1.0836	0.72204	c	0.87
2198.8232421875	0	miss	102	2251595	0.42264	1.2615	1.0836	0.72204	c	0.87
2199.3369140625	0	conf	200	2252121	0.42264	1.2615	1.0836	0.72204	c	0.87
2200.599609375	0	conf-resp	201	2253414	0.42264	1.2615	1.0836	0.72204	c	0.87
2202.41015625	0	stim-adapt	100	2255268	0.46271	2.5603	1.1088	1.2406	r	0.77
2204.763671875	0	cr	104	2257678	0.46271	2.5603	1.1088	1.2406	r	0.77
2205.2734375	0	conf	200	2258200	0.46271	2.5603	1.1088	1.2406	r	0.77
2207.833984375	0	conf-resp	201	2260822	0.46271	2.5603	1.1088	1.2406	r	0.77
2210.0224609375	0	stim-adapt	100	2263063	0.4617	1.7035	1.1088	1.6223	e	1
2211.9951171875	0	hit	101	2265083	0.4617	1.7035	1.1088	1.6223	e	1
2212.5126953125	0	conf	200	2265613	0.4617	1.7035	1.1088	1.6223	e	1
2214.216796875	0	conf-resp	201	2267358	0.4617	1.7035	1.1088	1.6223	e	1
2214.8212890625	0	stim-adapt	100	2267977	0.56698	1.6738	1.0836	0.038515	j	0.61
2218.4677734375	0	fa	103	2271711	0.56698	1.6738	1.0836	0.038515	j	0.61
2218.9765625	0	conf	200	2272232	0.56698	1.6738	1.0836	0.038515	j	0.61
